Product Category,Sub Category,Unit Cost,Unit Price
Accessories,Bike Stands,159,248
Accessories,Bottles and Cages,36.67,41
Accessories,Bottles and Cages,33.33,38.67
Bikes,Touring Bikes,"1,215.00","1,220.00"
Bikes,Mountain Bikes,773.33,825.33
Bikes,Mountain Bikes,"1,147.50","1,052.00"
Accessories,Tires and Tubes,212.5,250
Accessories,Tires and Tubes,10.67,13
Accessories,Helmets,233.33,281.67
Accessories,Fenders,36.67,45
Bikes,Mountain Bikes,384.5,381.5
Clothing,Caps,58.5,72
Clothing,Shorts,513.33,554.67
Accessories,Helmets,175,239
Accessories,Tires and Tubes,42.5,53.5
Accessories,Tires and Tubes,175,208
Accessories,Tires and Tubes,65,85
Bikes,Touring Bikes,742,808
Accessories,Bottles and Cages,1.67,1.67
Accessories,Bottles and Cages,27,43
Clothing,Gloves,24.33,30.33
Accessories,Bike Racks,"1,020.00","1,317.00"
Clothing,Jerseys,166.67,170
Clothing,Caps,63,75
Accessories,Tires and Tubes,32,39
Accessories,Tires and Tubes,326,394
Accessories,Tires and Tubes,23,29
Bikes,Mountain Bikes,"1,147.50","1,158.50"
Accessories,Tires and Tubes,270.67,401
Accessories,Tires and Tubes,35,57
Accessories,Bottles and Cages,126,145
Accessories,Bottles and Cages,6.67,7.67
Accessories,Helmets,116.67,138.33
Accessories,Tires and Tubes,15,18.5
Accessories,Tires and Tubes,245,287
Bikes,Touring Bikes,742,841
Accessories,Tires and Tubes,62.5,60.5
Accessories,Bike Racks,"1,920.00","1,906.00"
Bikes,Road Bikes,540,536
Accessories,Bottles and Cages,105,142
Accessories,Bottles and Cages,22.5,25.5
Bikes,Mountain Bikes,769,857
Accessories,Bottles and Cages,13.33,17.67
Accessories,Bottles and Cages,37.5,49.5
Accessories,Helmets,262.5,326
Accessories,Tires and Tubes,15,20
Bikes,Mountain Bikes,256.33,295.33
Clothing,Caps,189,259
Accessories,Bottles and Cages,90,121
Accessories,Bottles and Cages,48.33,60.67
Clothing,Caps,75,88.33
Clothing,Gloves,196,246
Accessories,Tires and Tubes,48.33,61
Accessories,Tires and Tubes,30,38.33
Clothing,Caps,144,185
Clothing,Jerseys,144,194.67
Bikes,Touring Bikes,"2,384.00","2,694.00"
Bikes,Touring Bikes,"1,215.00","1,361.00"
Accessories,Tires and Tubes,80,119
Clothing,Gloves,330.5,513.5
Bikes,Mountain Bikes,"1,147.50","1,419.00"
Accessories,Bottles and Cages,240,348
Accessories,Bottles and Cages,90,143
Accessories,Fenders,330,463
Accessories,Fenders,220,264
Bikes,Mountain Bikes,773.33,777.33
Bikes,Touring Bikes,405,425
Clothing,Gloves,171,206
Bikes,Road Bikes,"1,221.50","1,534.00"
Accessories,Helmets,280,417.67
Bikes,Road Bikes,"1,120.00","1,293.00"
Accessories,Tires and Tubes,319,397
Accessories,Tires and Tubes,8.33,11.33
Clothing,Gloves,110,140
Accessories,Fenders,285.5,351
Accessories,Bottles and Cages,40,54
Bikes,Road Bikes,270,267
Accessories,Tires and Tubes,21,28
Bikes,Road Bikes,850.5,907
Clothing,Vests,794,934.5
Bikes,Mountain Bikes,"1,147.50","1,122.00"
Accessories,Tires and Tubes,96.5,121.5
Accessories,Tires and Tubes,9,12
Clothing,Shorts,"1,750.00","2,453.00"
Clothing,Jerseys,133.33,164.33
Bikes,Road Bikes,540,594
Clothing,Caps,108,147.5
Accessories,Tires and Tubes,43.33,56.33
Accessories,Tires and Tubes,377,437
Accessories,Tires and Tubes,945,"1,256.00"
Accessories,Tires and Tubes,145,189
Accessories,Tires and Tubes,69,84
Bikes,Mountain Bikes,256.33,285.33
Accessories,Helmets,46.67,61.33
Bikes,Mountain Bikes,"2,295.00","2,204.00"
Accessories,Helmets,128.33,166
Accessories,Fenders,121,149.5
Bikes,Mountain Bikes,"2,320.00","2,479.00"
Accessories,Bottles and Cages,53.33,70
Accessories,Tires and Tubes,55,70.5
Accessories,Tires and Tubes,217.5,294.5
Accessories,Helmets,35,42
Bikes,Road Bikes,540,704
Bikes,Mountain Bikes,384.5,357
Bikes,Mountain Bikes,"1,160.00","1,275.50"
Accessories,Helmets,280,361.67
Accessories,Tires and Tubes,30,41.33
Clothing,Socks,84,120.67
Accessories,Tires and Tubes,128.33,194
Accessories,Tires and Tubes,81.67,112.67
Accessories,Tires and Tubes,16,18.5
Accessories,Tires and Tubes,152,174
Accessories,Helmets,198.33,211.33
Bikes,Mountain Bikes,188.33,239
Accessories,Bottles and Cages,180,255
Accessories,Helmets,367.5,567.5
Accessories,Fenders,242,298.5
Bikes,Mountain Bikes,256.33,252
Bikes,Touring Bikes,"1,192.00","1,429.50"
Accessories,Helmets,367.5,546
Clothing,Gloves,294,330
Accessories,Tires and Tubes,150.5,205
Accessories,Tires and Tubes,84,132
Accessories,Tires and Tubes,33,31
Bikes,Mountain Bikes,765,859
Accessories,Hydration Packs,"1,155.00","1,680.00"
Accessories,Helmets,385,526.5
Bikes,Mountain Bikes,773.33,989.67
Accessories,Tires and Tubes,45,68
Accessories,Tires and Tubes,210,340
Accessories,Tires and Tubes,18.33,28.33
Clothing,Caps,81,87.67
Accessories,Fenders,571,767
Accessories,Bike Racks,360,482
Accessories,Helmets,163.33,256
Bikes,Road Bikes,"1,120.00","1,234.00"
Accessories,Fenders,66,70.33
Accessories,Bottles and Cages,135,182.5
Accessories,Bottles and Cages,2.5,4
Bikes,Road Bikes,"1,701.00","2,322.00"
Accessories,Tires and Tubes,300,489
Accessories,Tires and Tubes,38.67,60.67
Bikes,Mountain Bikes,769,699
Clothing,Jerseys,"1,050.00",955
Clothing,Gloves,98,154
Accessories,Fenders,58.67,76.67
Clothing,Socks,198,227
Accessories,Helmets,805,"1,049.00"
Accessories,Tires and Tubes,184.67,218.33
Accessories,Helmets,46.67,63.33
Accessories,Tires and Tubes,60,86
Accessories,Tires and Tubes,350,415
Clothing,Jerseys,126,156
Clothing,Gloves,318,404
Accessories,Helmets,70,93
Accessories,Tires and Tubes,625,757
Accessories,Tires and Tubes,3,3.33
Bikes,Touring Bikes,405,446.33
Accessories,Tires and Tubes,135.33,170
Accessories,Helmets,35,47
Bikes,Mountain Bikes,"2,320.00","2,172.00"
Accessories,Tires and Tubes,81.67,105.67
Accessories,Tires and Tubes,37.5,45
Accessories,Tires and Tubes,10,15
Accessories,Tires and Tubes,150.33,229.67
Accessories,Helmets,122.5,137
Clothing,Vests,64,86
Bikes,Mountain Bikes,282.5,281
Bikes,Road Bikes,180,185.33
Accessories,Tires and Tubes,303.33,345.33
Accessories,Tires and Tubes,55,64
Accessories,Tires and Tubes,30,36
Accessories,Tires and Tubes,5,6
Bikes,Touring Bikes,742,774
Clothing,Caps,4.5,5.5
Accessories,Cleaners,28,38.5
Bikes,Road Bikes,560,556.5
Accessories,Helmets,420,546
Bikes,Mountain Bikes,"2,320.00","2,413.00"
Accessories,Helmets,980,"1,128.00"
Bikes,Touring Bikes,405,472.67
Accessories,Helmets,455,616.5
Bikes,Mountain Bikes,"2,295.00","2,478.00"
Accessories,Fenders,99,125.5
Clothing,Gloves,24,25
Bikes,Mountain Bikes,"1,147.50","1,017.50"
Accessories,Bottles and Cages,140,155
Bikes,Road Bikes,373.33,356
Accessories,Bottles and Cages,225,287
Accessories,Bottles and Cages,75,97
Accessories,Fenders,36.67,49.67
Accessories,Cleaners,175,216
Clothing,Jerseys,600,678
Accessories,Bottles and Cages,150,188
Accessories,Fenders,73.33,91.33
Bikes,Mountain Bikes,769,896
Accessories,Helmets,805,"1,098.00"
Accessories,Tires and Tubes,90,97
Accessories,Tires and Tubes,16.67,20.67
Accessories,Tires and Tubes,13.33,18.33
Clothing,Gloves,318.5,379.5
Accessories,Helmets,105,154
Bikes,Mountain Bikes,"2,295.00","2,201.00"
Bikes,Road Bikes,"1,120.00","1,051.00"
Accessories,Helmets,35,38.67
Accessories,Bottles and Cages,3.33,4.33
Accessories,Bottles and Cages,18.33,24
Accessories,Bottles and Cages,12,14.33
Bikes,Mountain Bikes,765,815.33
Accessories,Fenders,374,493
Accessories,Fenders,659,790
Bikes,Road Bikes,540,554
Accessories,Tires and Tubes,14.33,16.67
Accessories,Tires and Tubes,21,24
Accessories,Bike Racks,60,78
Bikes,Mountain Bikes,384.5,419.5
Accessories,Fenders,110,125
Accessories,Cleaners,55.5,63.5
Accessories,Bike Stands,715.5,891.5
Accessories,Hydration Packs,385,488.67
Accessories,Tires and Tubes,20,27
Accessories,Tires and Tubes,475,643
Accessories,Tires and Tubes,45,55
Bikes,Mountain Bikes,"1,147.50","1,157.00"
Bikes,Mountain Bikes,"1,160.00","1,168.00"
Bikes,Road Bikes,"1,701.00","1,785.00"
Accessories,Tires and Tubes,475,642
Bikes,Mountain Bikes,"2,295.00","2,328.00"
Bikes,Road Bikes,"1,701.00","2,167.00"
Accessories,Helmets,455,750.5
Accessories,Helmets,980,"1,101.00"
Accessories,Tires and Tubes,95,114
Accessories,Helmets,93.33,120.67
Accessories,Tires and Tubes,665,816
Accessories,Tires and Tubes,15,20.5
Accessories,Helmets,910,"1,109.00"
Bikes,Mountain Bikes,773.33,935
Accessories,Cleaners,36,43.5
Accessories,Bike Racks,"3,120.00","3,887.00"
Clothing,Caps,3,3.67
Bikes,Mountain Bikes,282.5,334
Bikes,Mountain Bikes,765,805.67
Accessories,Tires and Tubes,26.67,39.67
Accessories,Tires and Tubes,139.5,210
Accessories,Helmets,116.67,188
Accessories,Hydration Packs,247.5,264
Accessories,Cleaners,72,82
Accessories,Tires and Tubes,48.33,63
Accessories,Tires and Tubes,35,48
Accessories,Bike Racks,240,290.33
Clothing,Caps,270,355
Bikes,Mountain Bikes,765,749.33
Clothing,Jerseys,450,604
Accessories,Tires and Tubes,493,608
Accessories,Tires and Tubes,45,55.33
Accessories,Tires and Tubes,22,28.67
Accessories,Helmets,233.33,282.33
Accessories,Helmets,326.67,479
Accessories,Tires and Tubes,560,626
Accessories,Tires and Tubes,60,67
Accessories,Tires and Tubes,64,87
Accessories,Tires and Tubes,28,36
Accessories,Tires and Tubes,58,75
Accessories,Tires and Tubes,25,28
Accessories,Helmets,140,181
Bikes,Touring Bikes,794.67,993.33
Clothing,Caps,87,108.33
Bikes,Road Bikes,180,188
Accessories,Fenders,88,120
Accessories,Fenders,220,256
Accessories,Fenders,154,197
Accessories,Helmets,17.5,20
Bikes,Mountain Bikes,"2,295.00","2,525.00"
Accessories,Tires and Tubes,175,212
Accessories,Tires and Tubes,3.33,3.67
Accessories,Fenders,88,91.67
Clothing,Caps,40.5,46
Bikes,Mountain Bikes,384.5,482.5
Clothing,Vests,603.5,924
Accessories,Bottles and Cages,32.5,44
Accessories,Helmets,105,131
Bikes,Mountain Bikes,773.33,956.33
Clothing,Gloves,196,216.67
Bikes,Mountain Bikes,769,762
Accessories,Tires and Tubes,5,6
Accessories,Tires and Tubes,120,145
Accessories,Tires and Tubes,37,43
Accessories,Cleaners,13.33,16.33
Accessories,Tires and Tubes,23.33,29.67
Accessories,Tires and Tubes,319,378
Accessories,Tires and Tubes,3.5,4.5
Accessories,Bottles and Cages,70,78.33
Accessories,Bottles and Cages,40,47
Clothing,Vests,191,237
Clothing,Jerseys,525,578
Accessories,Tires and Tubes,207.67,270.67
Bikes,Mountain Bikes,"2,320.00","2,595.00"
Accessories,Helmets,105,152
Accessories,Fenders,550,758
Accessories,Tires and Tubes,10.67,13.33
Accessories,Tires and Tubes,387,495
Accessories,Helmets,46.67,58.67
Clothing,Jerseys,950,"1,146.00"
Clothing,Jerseys,350,481.67
Bikes,Mountain Bikes,256.33,298.67
Accessories,Tires and Tubes,406,570
Accessories,Tires and Tubes,16,18.5
Accessories,Bottles and Cages,65,76.5
Accessories,Bottles and Cages,25,30.67
Accessories,Helmets,227.5,257.5
Accessories,Tires and Tubes,40,47
Accessories,Tires and Tubes,50,60
Accessories,Tires and Tubes,435,616
Accessories,Tires and Tubes,10,14
Accessories,Tires and Tubes,270,382
Accessories,Hydration Packs,18.33,24
Bikes,Mountain Bikes,"1,160.00","1,131.00"
Accessories,Bottles and Cages,43.33,57
Accessories,Bottles and Cages,150,171
Clothing,Gloves,122.33,155.67
Bikes,Road Bikes,180,233
Accessories,Bottles and Cages,62.5,88.5
Accessories,Bottles and Cages,36,57
Accessories,Tires and Tubes,18.5,21
Accessories,Helmets,350,432
Accessories,Tires and Tubes,45,48.67
Accessories,Tires and Tubes,551,746
Accessories,Tires and Tubes,27,36
Accessories,Tires and Tubes,645,794
Clothing,Caps,90,101
Bikes,Touring Bikes,"1,192.00","1,313.00"
Accessories,Tires and Tubes,221.67,289.33
Accessories,Tires and Tubes,18.33,22.33
Clothing,Vests,592.67,732.67
Accessories,Helmets,105,139.5
Bikes,Touring Bikes,405,424.67
Accessories,Bottles and Cages,25,31
Accessories,Bottles and Cages,15,18.33
Accessories,Helmets,17.5,24
Accessories,Fenders,242,303
Bikes,Road Bikes,373.33,422.67
Bikes,Road Bikes,270,301.5
Accessories,Helmets,525,825.5
Bikes,Mountain Bikes,540,578
Clothing,Caps,42,50.67
Accessories,Helmets,245,240
Clothing,Shorts,140,174
Accessories,Helmets,420,597
Accessories,Bottles and Cages,70,82.5
Clothing,Vests,445,590
Accessories,Tires and Tubes,17.5,20
Accessories,Fenders,117.33,126.67
Clothing,Jerseys,433.33,664
Clothing,Caps,234,265
Accessories,Tires and Tubes,193,161
Accessories,Tires and Tubes,1.33,2
Bikes,Road Bikes,560,545
Accessories,Helmets,437.5,535
Accessories,Tires and Tubes,33.33,40.33
Accessories,Tires and Tubes,183.33,214.33
Bikes,Mountain Bikes,384.5,498.5
Clothing,Jerseys,350,459.67
Accessories,Bottles and Cages,45,52.67
Accessories,Bottles and Cages,130,172.5
Accessories,Helmets,280,398
Clothing,Jerseys,756,890
Bikes,Mountain Bikes,773.33,969.67
Accessories,Fenders,51.33,67.67
Bikes,Mountain Bikes,565,592
Bikes,Touring Bikes,247.33,296.67
Accessories,Helmets,163.33,269.67
Clothing,Caps,4.5,7
Bikes,Mountain Bikes,"1,147.50","1,200.50"
Accessories,Helmets,87.5,134.5
Bikes,Road Bikes,560,615
Accessories,Helmets,81.67,95
Bikes,Mountain Bikes,256.33,251.67
Accessories,Helmets,175,233
Accessories,Fenders,308,352
Accessories,Hydration Packs,"1,430.00","1,667.00"
Accessories,Tires and Tubes,140,161
Accessories,Fenders,484,592
Bikes,Road Bikes,560,605.5
Bikes,Touring Bikes,247.33,302
Accessories,Helmets,297.5,421.5
Accessories,Tires and Tubes,4.67,5.67
Bikes,Touring Bikes,"2,384.00","2,551.00"
Accessories,Hydration Packs,550,627
Bikes,Mountain Bikes,765,725
Bikes,Mountain Bikes,769,796
Bikes,Mountain Bikes,"1,147.50","1,252.50"
Accessories,Fenders,198,221.5
Accessories,Helmets,116.67,144
Clothing,Jerseys,375,459
Accessories,Tires and Tubes,34,39.5
Bikes,Road Bikes,270,302
Clothing,Jerseys,54,60
Accessories,Tires and Tubes,2.67,3.33
Accessories,Tires and Tubes,8,9.5
Accessories,Tires and Tubes,31.67,39
Accessories,Helmets,175,226.33
Bikes,Road Bikes,373.33,481
Accessories,Helmets,262.5,305.5
Accessories,Tires and Tubes,735,932
Accessories,Tires and Tubes,41.67,51.33
Accessories,Helmets,105,134
Accessories,Bike Racks,200,256
Bikes,Touring Bikes,"2,384.00","3,245.00"
Accessories,Bottles and Cages,13.33,20
Accessories,Bottles and Cages,66,105.67
Accessories,Tires and Tubes,3.33,5
Accessories,Tires and Tubes,13,18.33
Accessories,Helmets,262.5,379.5
Accessories,Bottles and Cages,220,268
Accessories,Bottles and Cages,110,114
Bikes,Mountain Bikes,765,998
Accessories,Fenders,187,286
Accessories,Cleaners,28,42
Accessories,Bike Racks,360,587
Bikes,Mountain Bikes,773.33,741.67
Accessories,Tires and Tubes,208.33,235.67
Accessories,Tires and Tubes,58,75.5
Bikes,Road Bikes,540,461
Accessories,Helmets,630,958
Accessories,Bike Stands,"1,590.00","2,077.00"
Accessories,Helmets,35,40
Accessories,Tires and Tubes,36,47.67
Accessories,Tires and Tubes,21.5,25.5
Accessories,Tires and Tubes,58,71.67
Accessories,Tires and Tubes,6.67,7.67
Accessories,Helmets,35,45
Bikes,Touring Bikes,794.67,889.67
Accessories,Bottles and Cages,12,13.67
Accessories,Bottles and Cages,35,43.5
Accessories,Tires and Tubes,210,274
Accessories,Tires and Tubes,8,9
Accessories,Helmets,525,636.5
Accessories,Fenders,139.33,168.33
Accessories,Helmets,245,297
Accessories,Fenders,286,349
Accessories,Fenders,66,83.5
Bikes,Mountain Bikes,270,332.5
Accessories,Fenders,219.67,308.33
Accessories,Bike Racks,"1,020.00","1,604.50"
Accessories,Helmets,280,444
Bikes,Road Bikes,567,638
Clothing,Jerseys,180,239.67
Clothing,Jerseys,342,388
Accessories,Cleaners,119.5,152.5
Accessories,Fenders,66,86
Accessories,Helmets,326.67,406
Clothing,Jerseys,475,601
Accessories,Tires and Tubes,48.33,60.67
Accessories,Fenders,550,651
Accessories,Helmets,350,435.33
Bikes,Mountain Bikes,540,598
Bikes,Mountain Bikes,"2,320.00","2,569.00"
Accessories,Helmets,875,"1,119.00"
Accessories,Helmets,175,203
Bikes,Mountain Bikes,"1,160.00","1,618.50"
Clothing,Jerseys,162,199
Bikes,Road Bikes,"1,701.00","1,528.00"
Clothing,Jerseys,166.67,196.33
Bikes,Mountain Bikes,"1,160.00","1,438.00"
Accessories,Fenders,44,67
Accessories,Bottles and Cages,10,16
Accessories,Bottles and Cages,120,181
Clothing,Caps,81,103.5
Accessories,Fenders,143,190
Accessories,Helmets,35,40
Clothing,Gloves,392,416
Accessories,Fenders,66,86
Accessories,Bottles and Cages,76.67,124
Accessories,Bottles and Cages,43.33,62
Accessories,Tires and Tubes,203,270
Accessories,Tires and Tubes,135,165
Accessories,Tires and Tubes,66,71
Accessories,Bottles and Cages,10,16
Clothing,Caps,90,130
Accessories,Helmets,560,836
Accessories,Tires and Tubes,35.67,41.33
Clothing,Shorts,560,588
Bikes,Touring Bikes,794.67,857.33
Accessories,Bottles and Cages,38.33,46.67
Accessories,Bottles and Cages,58.5,69.5
Clothing,Gloves,245,362
Bikes,Road Bikes,850.5,886
Accessories,Fenders,329.5,396
Accessories,Helmets,52.5,60
Accessories,Tires and Tubes,30,35.5
Accessories,Helmets,945,"1,354.00"
Accessories,Tires and Tubes,551,761
Accessories,Tires and Tubes,12.5,21
Accessories,Fenders,198,278
Bikes,Touring Bikes,794.67,"1,065.67"
Accessories,Tires and Tubes,270,348.33
Accessories,Tires and Tubes,100,127
Accessories,Bottles and Cages,93.33,106.67
Accessories,Bottles and Cages,85,124
Clothing,Jerseys,108,152
Clothing,Caps,162,207
Bikes,Mountain Bikes,765,835
Accessories,Fenders,550,757
Clothing,Jerseys,"1,000.00","1,276.00"
Clothing,Gloves,490,675
Clothing,Caps,57,74.33
Accessories,Hydration Packs,330,385
Accessories,Tires and Tubes,28.33,34
Accessories,Tires and Tubes,22,29.5
Clothing,Shorts,46.67,73
Clothing,Gloves,220.33,186.67
Bikes,Mountain Bikes,540,623
Clothing,Jerseys,"1,450.00","1,877.00"
Accessories,Bottles and Cages,290,317
Accessories,Bottles and Cages,52.5,61
Bikes,Mountain Bikes,256.33,261.67
Accessories,Tires and Tubes,464,561
Accessories,Tires and Tubes,5,6
Bikes,Mountain Bikes,"1,147.50","1,311.50"
Accessories,Bottles and Cages,85,104
Accessories,Bottles and Cages,230,320
Accessories,Fenders,154,233.5
Accessories,Bottles and Cages,10,14
Accessories,Helmets,700,"1,165.00"
Clothing,Jerseys,"1,350.00","1,822.00"
Bikes,Road Bikes,"1,221.50","1,433.00"
Accessories,Bike Racks,120,134
Bikes,Mountain Bikes,"2,320.00","2,116.00"
Bikes,Road Bikes,567,520.67
Bikes,Touring Bikes,247.33,262
Accessories,Tires and Tubes,23,28.67
Accessories,Tires and Tubes,18.67,21
Accessories,Tires and Tubes,630,783
Accessories,Tires and Tubes,5,6.67
Accessories,Fenders,187,217.5
Accessories,Fenders,66,79
Bikes,Touring Bikes,"1,192.00","1,073.00"
Bikes,Mountain Bikes,282.5,310.5
Accessories,Bottles and Cages,81,136
Accessories,Bottles and Cages,5,5.33
Bikes,Touring Bikes,405,433.67
Bikes,Mountain Bikes,773.33,820
Bikes,Mountain Bikes,773.33,"1,086.67"
Clothing,Jerseys,702,"1,053.50"
Accessories,Helmets,245,299
Accessories,Fenders,593,671
Bikes,Touring Bikes,405,515
Bikes,Mountain Bikes,765,854
Accessories,Fenders,58.67,66.33
Bikes,Road Bikes,270,391
Accessories,Helmets,560,878
Accessories,Helmets,420,504
Accessories,Fenders,242,315
Accessories,Tires and Tubes,24,36
Accessories,Tires and Tubes,645,981
Accessories,Helmets,175,190
Accessories,Tires and Tubes,325,379
Accessories,Helmets,"1,050.00","1,257.00"
Clothing,Caps,234,283
Bikes,Mountain Bikes,"2,320.00","2,326.00"
Bikes,Mountain Bikes,765,761
Accessories,Fenders,88,112
Accessories,Helmets,875,"1,163.00"
Accessories,Bottles and Cages,126,169
Accessories,Bottles and Cages,45,55
Bikes,Road Bikes,180,194.67
Accessories,Fenders,55,62.5
Bikes,Touring Bikes,794.67,819
Accessories,Helmets,35,46
Accessories,Tires and Tubes,18,21
Accessories,Tires and Tubes,33,38
Bikes,Touring Bikes,"2,384.00","1,967.00"
Clothing,Caps,171,163
Clothing,Jerseys,702,"1,046.00"
Bikes,Mountain Bikes,"2,295.00","2,924.00"
Accessories,Fenders,275,305
Accessories,Helmets,303.33,429
Accessories,Helmets,560,691
Accessories,Tires and Tubes,326,383.5
Bikes,Mountain Bikes,773.33,767.67
Accessories,Bottles and Cages,190,249
Accessories,Bottles and Cages,1.67,2
Accessories,Helmets,46.67,62
Accessories,Tires and Tubes,222.33,312
Accessories,Tires and Tubes,57.5,69.5
Accessories,Tires and Tubes,7,8.5
Accessories,Helmets,87.5,109
Accessories,Tires and Tubes,50,59.33
Bikes,Mountain Bikes,384.5,380
Bikes,Road Bikes,270,299
Accessories,Tires and Tubes,172,220
Accessories,Tires and Tubes,20,25
Accessories,Helmets,"1,015.00","1,311.00"
Clothing,Caps,63,82.5
Clothing,Jerseys,400,504
Accessories,Bike Racks,40,55.33
Bikes,Touring Bikes,"2,384.00","3,264.00"
Clothing,Socks,261,396
Bikes,Touring Bikes,"1,192.00",943
Accessories,Helmets,665,676
Bikes,Road Bikes,270,300
Accessories,Fenders,22,26.33
Accessories,Fenders,220,268
Clothing,Socks,198,270
Accessories,Tires and Tubes,31.67,47.67
Accessories,Helmets,945,"1,345.00"
Accessories,Helmets,58.33,73.33
Accessories,Fenders,253,318.5
Clothing,Shorts,945,"1,362.00"
Accessories,Bottles and Cages,65,80
Accessories,Bottles and Cages,65,78
Bikes,Touring Bikes,247.33,250.33
Bikes,Road Bikes,540,549
Bikes,Mountain Bikes,769,847
Bikes,Touring Bikes,"2,384.00","3,134.00"
Accessories,Bottles and Cages,42.5,51.5
Accessories,Bottles and Cages,51,64.33
Accessories,Fenders,176,210.33
Clothing,Caps,144,213
Bikes,Mountain Bikes,773.33,948.33
Accessories,Bottles and Cages,60,91
Accessories,Bottles and Cages,20,28
Bikes,Mountain Bikes,384.5,480.5
Accessories,Fenders,11,14.5
Clothing,Jerseys,432,569.33
Clothing,Shorts,23.33,28.67
Clothing,Jerseys,450,415.5
Accessories,Cleaners,223,351
Accessories,Helmets,175,220
Clothing,Caps,58.5,78
Bikes,Mountain Bikes,"2,320.00","2,508.00"
Accessories,Bottles and Cages,51,60.33
Accessories,Bottles and Cages,3.33,4.33
Accessories,Tires and Tubes,280,331
Accessories,Tires and Tubes,10,13
Accessories,Tires and Tubes,4.5,5.5
Accessories,Helmets,560,634
Accessories,Tires and Tubes,33,37
Bikes,Touring Bikes,"1,192.00","1,301.00"
Accessories,Helmets,595,694
Accessories,Tires and Tubes,3.33,4.33
Accessories,Tires and Tubes,754,982
Clothing,Jerseys,522,699.67
Bikes,Road Bikes,180,217.67
Clothing,Caps,234,339
Accessories,Tires and Tubes,247,325
Accessories,Helmets,402.5,534.5
Accessories,Tires and Tubes,120,166
Accessories,Tires and Tubes,90,98
Accessories,Helmets,665,581
Accessories,Hydration Packs,385,456
Accessories,Tires and Tubes,75,93
Accessories,Tires and Tubes,472.5,599.5
Bikes,Road Bikes,373.33,373.33
Accessories,Cleaners,83.5,94.5
Accessories,Helmets,210,244
Bikes,Mountain Bikes,773.33,727
Bikes,Mountain Bikes,765,818
Clothing,Jerseys,50,60
Clothing,Gloves,232.5,304
Bikes,Mountain Bikes,188.33,228.33
Accessories,Bottles and Cages,60,90
Accessories,Bottles and Cages,30,49
Clothing,Caps,78,97
Accessories,Bottles and Cages,210,249
Accessories,Bottles and Cages,25,32
Clothing,Vests,127,140
Clothing,Jerseys,450,524.5
Bikes,Touring Bikes,794.67,875.67
Accessories,Tires and Tubes,70,91.33
Clothing,Jerseys,270,330
Clothing,Caps,72,104.5
Accessories,Tires and Tubes,245,312
Accessories,Tires and Tubes,11,12
Bikes,Mountain Bikes,"2,320.00","2,601.00"
Accessories,Bottles and Cages,73.33,71
Accessories,Bottles and Cages,46.67,48.67
Accessories,Cleaners,36,54.5
Accessories,Fenders,29.33,31.33
Accessories,Cleaners,18.67,25
Accessories,Fenders,110,138
Accessories,Tires and Tubes,16.67,21
Accessories,Tires and Tubes,174,218.33
Accessories,Helmets,210,193
Bikes,Mountain Bikes,"1,147.50","1,528.00"
Accessories,Bottles and Cages,73.33,109.33
Accessories,Bottles and Cages,5,8
Bikes,Mountain Bikes,"2,295.00","2,613.00"
Accessories,Fenders,73.33,91.67
Clothing,Jerseys,233.33,371.67
Accessories,Fenders,110,125.33
Clothing,Caps,76.5,100.5
Accessories,Bottles and Cages,125,136
Accessories,Bottles and Cages,23.33,30.33
Accessories,Tires and Tubes,367.5,457.5
Accessories,Tires and Tubes,6.67,8
Accessories,Fenders,231,290.5
Accessories,Tires and Tubes,110,133
Accessories,Tires and Tubes,157.67,187.33
Accessories,Tires and Tubes,72,84
Accessories,Helmets,116.67,173.67
Accessories,Helmets,128.33,202
Bikes,Mountain Bikes,"2,295.00","2,681.00"
Accessories,Tires and Tubes,85,105
Accessories,Helmets,700,807
Accessories,Helmets,665,868
Bikes,Mountain Bikes,773.33,781
Accessories,Helmets,192.5,282.5
Clothing,Jerseys,700,"1,086.00"
Accessories,Tires and Tubes,237.5,263
Accessories,Tires and Tubes,32,40
Clothing,Jerseys,243,353
Bikes,Road Bikes,"1,701.00","2,372.00"
Clothing,Gloves,220.5,295
Accessories,Helmets,186.67,231.67
Accessories,Fenders,22,27.67
Accessories,Tires and Tubes,93.33,112.33
Accessories,Tires and Tubes,11.67,14.67
Clothing,Gloves,318.5,347.5
Bikes,Mountain Bikes,769,839
Clothing,Shorts,"1,610.00","2,200.00"
Bikes,Road Bikes,"1,120.00","1,142.00"
Accessories,Helmets,210,274
Accessories,Tires and Tubes,480,643
Accessories,Tires and Tubes,95,123
Accessories,Tires and Tubes,44,62
Accessories,Fenders,110,135
Accessories,Fenders,528,615
Accessories,Bottles and Cages,38.33,51.67
Accessories,Bottles and Cages,216,315
Accessories,Tires and Tubes,38.33,45
Accessories,Tires and Tubes,53,65
Accessories,Tires and Tubes,350,402
Accessories,Cleaners,21.33,30.33
Bikes,Mountain Bikes,282.5,264
Clothing,Caps,4.5,5.5
Accessories,Hydration Packs,348.33,438
Accessories,Cleaners,69,88.33
Bikes,Mountain Bikes,"1,147.50","1,065.50"
Accessories,Fenders,418,445
Clothing,Socks,117,129
Bikes,Mountain Bikes,"2,320.00","2,150.00"
Bikes,Mountain Bikes,773.33,772.67
Bikes,Road Bikes,814.33,"1,205.33"
Accessories,Bottles and Cages,18,26
Accessories,Tires and Tubes,107,166
